Datum,Filial_ID,Artikel,Verkauf_Ist,Forecast
2024-04-06,LU09,Artikel_011,28,30
2024-04-06,LU09,Artikel_002,26,26
2024-04-06,LU09,Artikel_014,41,49
2024-04-07,DE00,Artikel_014,29,32
2024-04-07,DE00,Artikel_017,37,45
2024-04-07,DE00,Artikel_006,27,29
2024-04-07,DE00,Artikel_011,33,37
2024-04-07,DE00,Artikel_001,37,37
2024-04-07,DE01,Artikel_009,40,45
2024-04-07,DE01,Artikel_007,26,24
2024-04-07,DE01,Artikel_004,31,32
2024-04-07,DE01,Artikel_014,32,30
2024-04-07,DE01,Artikel_008,30,35
2024-04-07,DE02,Artikel_002,44,48
2024-04-07,DE02,Artikel_006,28,29
2024-04-07,DE02,Artikel_004,33,34
2024-04-07,DE02,Artikel_010,29,33
2024-04-07,DE02,Artikel_019,23,27
2024-04-07,DE03,Artikel_005,32,31
2024-04-07,DE03,Artikel_013,40,48
2024-04-07,DE03,Artikel_004,40,44
2024-04-07,DE03,Artikel_012,28,29
2024-04-07,DE03,Artikel_008,28,28
2024-04-07,DE04,Artikel_009,32,35
2024-04-07,DE04,Artikel_005,24,25
2024-04-07,DE04,Artikel_014,34,36
2024-04-07,DE04,Artikel_020,14,15
2024-04-07,DE04,Artikel_007,18,24
2024-04-07,DE05,Artikel_007,26,29
2024-04-07,DE05,Artikel_020,28,30
2024-04-07,DE05,Artikel_006,28,24
2024-04-07,DE05,Artikel_013,23,27
2024-04-07,DE05,Artikel_003,34,30
2024-04-07,DE06,Artikel_019,39,48
2024-04-07,DE06,Artikel_020,29,28
2024-04-07,DE06,Artikel_006,33,36
2024-04-07,DE06,Artikel_010,35,35
2024-04-07,DE06,Artikel_008,34,36
2024-04-07,DE07,Artikel_015,26,31
2024-04-07,DE07,Artikel_002,32,33
2024-04-07,DE07,Artikel_009,31,31
2024-04-07,DE07,Artikel_012,40,40
2024-04-07,DE07,Artikel_019,34,41
2024-04-07,DE08,Artikel_019,28,28
2024-04-07,DE08,Artikel_011,29,33
2024-04-07,DE08,Artikel_015,35,40
2024-04-07,DE08,Artikel_001,31,28
2024-04-07,DE08,Artikel_004,27,30
2024-04-07,DE09,Artikel_013,29,28
2024-04-07,DE09,Artikel_017,28,27
2024-04-07,DE09,Artikel_008,41,46
2024-04-07,DE09,Artikel_018,33,31
2024-04-07,DE09,Artikel_015,36,33
2024-04-07,ÖS00,Artikel_019,27,26
2024-04-07,ÖS00,Artikel_005,36,37
2024-04-07,ÖS00,Artikel_011,41,43
2024-04-07,ÖS00,Artikel_014,32,35
2024-04-07,ÖS00,Artikel_012,35,37
2024-04-07,ÖS01,Artikel_011,26,25
2024-04-07,ÖS01,Artikel_008,32,35
2024-04-07,ÖS01,Artikel_016,23,21
2024-04-07,ÖS01,Artikel_010,36,40
2024-04-07,ÖS01,Artikel_020,25,26
2024-04-07,ÖS02,Artikel_016,32,31
2024-04-07,ÖS02,Artikel_010,23,25
2024-04-07,ÖS02,Artikel_008,33,33
2024-04-07,ÖS02,Artikel_003,29,32
2024-04-07,ÖS02,Artikel_013,29,30
2024-04-07,ÖS03,Artikel_002,29,28
2024-04-07,ÖS03,Artikel_005,26,28
2024-04-07,ÖS03,Artikel_003,22,25
2024-04-07,ÖS03,Artikel_014,24,27
2024-04-07,ÖS03,Artikel_007,29,30
2024-04-07,ÖS04,Artikel_002,24,26
2024-04-07,ÖS04,Artikel_016,30,29
2024-04-07,ÖS04,Artikel_012,28,34
2024-04-07,ÖS04,Artikel_003,38,41
2024-04-07,ÖS04,Artikel_017,26,24
2024-04-07,ÖS05,Artikel_002,33,41
2024-04-07,ÖS05,Artikel_007,40,38
2024-04-07,ÖS05,Artikel_016,23,24
2024-04-07,ÖS05,Artikel_004,26,28
2024-04-07,ÖS05,Artikel_015,26,29
2024-04-07,ÖS06,Artikel_017,45,46
2024-04-07,ÖS06,Artikel_014,42,45
2024-04-07,ÖS06,Artikel_009,29,25
2024-04-07,ÖS06,Artikel_016,31,35
2024-04-07,ÖS06,Artikel_004,16,15
2024-04-07,ÖS07,Artikel_009,33,34
2024-04-07,ÖS07,Artikel_010,29,27
2024-04-07,ÖS07,Artikel_004,43,45
2024-04-07,ÖS07,Artikel_007,33,34
2024-04-07,ÖS07,Artikel_008,29,27
2024-04-07,ÖS08,Artikel_011,41,38
2024-04-07,ÖS08,Artikel_017,28,35
2024-04-07,ÖS08,Artikel_009,32,33
2024-04-07,ÖS08,Artikel_006,29,31
2024-04-07,ÖS08,Artikel_003,36,37
2024-04-07,ÖS09,Artikel_007,38,40
2024-04-07,ÖS09,Artikel_018,24,22
2024-04-07,ÖS09,Artikel_004,37,36
2024-04-07,ÖS09,Artikel_001,28,32
2024-04-07,ÖS09,Artikel_006,28,28
2024-04-07,SC00,Artikel_016,42,45
2024-04-07,SC00,Artikel_012,28,28
2024-04-07,SC00,Artikel_003,26,26
2024-04-07,SC00,Artikel_011,34,36
2024-04-07,SC00,Artikel_006,35,34
2024-04-07,SC01,Artikel_011,25,29
2024-04-07,SC01,Artikel_003,29,32
2024-04-07,SC01,Artikel_012,40,41
2024-04-07,SC01,Artikel_010,35,36
2024-04-07,SC01,Artikel_020,34,38
2024-04-07,SC02,Artikel_020,25,30
2024-04-07,SC02,Artikel_002,32,32
2024-04-07,SC02,Artikel_006,26,27
2024-04-07,SC02,Artikel_016,32,33
2024-04-07,SC02,Artikel_017,35,39
2024-04-07,SC03,Artikel_014,27,31
2024-04-07,SC03,Artikel_007,23,23
2024-04-07,SC03,Artikel_009,36,41
2024-04-07,SC03,Artikel_018,24,19
2024-04-07,SC03,Artikel_004,22,23
2024-04-07,SC04,Artikel_017,20,17
2024-04-07,SC04,Artikel_002,40,39
2024-04-07,SC04,Artikel_009,34,32
2024-04-07,SC04,Artikel_005,41,46
2024-04-07,SC04,Artikel_001,36,38
2024-04-07,SC05,Artikel_019,24,23
2024-04-07,SC05,Artikel_002,36,40
2024-04-07,SC05,Artikel_011,38,39
2024-04-07,SC05,Artikel_017,26,26
2024-04-07,SC05,Artikel_008,30,27
2024-04-07,SC06,Artikel_009,38,41
2024-04-07,SC06,Artikel_011,29,27
2024-04-07,SC06,Artikel_020,25,22
2024-04-07,SC06,Artikel_002,33,38
2024-04-07,SC06,Artikel_007,23,25
2024-04-07,SC07,Artikel_013,19,19
2024-04-07,SC07,Artikel_004,33,39
2024-04-07,SC07,Artikel_005,27,30
2024-04-07,SC07,Artikel_015,32,40
2024-04-07,SC07,Artikel_007,24,28
2024-04-07,SC08,Artikel_018,27,28
2024-04-07,SC08,Artikel_015,41,49
2024-04-07,SC08,Artikel_004,29,36
2024-04-07,SC08,Artikel_016,18,22
2024-04-07,SC08,Artikel_007,27,25
2024-04-07,SC09,Artikel_007,31,36
2024-04-07,SC09,Artikel_019,38,35
2024-04-07,SC09,Artikel_002,37,34
2024-04-07,SC09,Artikel_009,34,32
2024-04-07,SC09,Artikel_008,33,33
2024-04-07,FR00,Artikel_009,33,39
2024-04-07,FR00,Artikel_018,22,24
2024-04-07,FR00,Artikel_010,31,35
2024-04-07,FR00,Artikel_006,39,39
2024-04-07,FR00,Artikel_003,31,32
2024-04-07,FR01,Artikel_006,29,34
2024-04-07,FR01,Artikel_017,30,33
2024-04-07,FR01,Artikel_013,24,25
2024-04-07,FR01,Artikel_014,36,42
2024-04-07,FR01,Artikel_002,29,36
2024-04-07,FR02,Artikel_001,37,36
2024-04-07,FR02,Artikel_011,22,24
2024-04-07,FR02,Artikel_013,26,26
2024-04-07,FR02,Artikel_016,35,35
2024-04-07,FR02,Artikel_003,32,36
2024-04-07,FR03,Artikel_005,22,24
2024-04-07,FR03,Artikel_006,38,45
2024-04-07,FR03,Artikel_009,29,33
2024-04-07,FR03,Artikel_019,35,40
2024-04-07,FR03,Artikel_004,27,28
2024-04-07,FR04,Artikel_001,37,34
2024-04-07,FR04,Artikel_007,25,26
2024-04-07,FR04,Artikel_002,28,32
2024-04-07,FR04,Artikel_016,27,26
2024-04-07,FR04,Artikel_011,38,39
2024-04-07,FR05,Artikel_013,39,40
2024-04-07,FR05,Artikel_007,31,32
2024-04-07,FR05,Artikel_001,27,32
2024-04-07,FR05,Artikel_011,27,32
2024-04-07,FR05,Artikel_008,30,35
2024-04-07,FR06,Artikel_013,29,29
2024-04-07,FR06,Artikel_012,27,27
2024-04-07,FR06,Artikel_016,28,30
2024-04-07,FR06,Artikel_020,28,31
2024-04-07,FR06,Artikel_015,32,31
2024-04-07,FR07,Artikel_008,31,36
2024-04-07,FR07,Artikel_010,33,31
2024-04-07,FR07,Artikel_003,27,27
2024-04-07,FR07,Artikel_016,30,30
2024-04-07,FR07,Artikel_009,30,29
2024-04-07,FR08,Artikel_011,42,44
2024-04-07,FR08,Artikel_005,27,27
2024-04-07,FR08,Artikel_019,26,25
2024-04-07,FR08,Artikel_020,29,26
2024-04-07,FR08,Artikel_001,38,39
2024-04-07,FR09,Artikel_001,22,20
2024-04-07,FR09,Artikel_011,23,27
2024-04-07,FR09,Artikel_002,37,32
2024-04-07,FR09,Artikel_007,33,33
2024-04-07,FR09,Artikel_004,20,18
2024-04-07,BE00,Artikel_013,26,34
2024-04-07,BE00,Artikel_008,31,31
2024-04-07,BE00,Artikel_004,24,22
2024-04-07,BE00,Artikel_005,27,30
2024-04-07,BE00,Artikel_014,29,34
2024-04-07,BE01,Artikel_016,34,40
2024-04-07,BE01,Artikel_005,27,27
2024-04-07,BE01,Artikel_008,25,27
2024-04-07,BE01,Artikel_019,30,28
2024-04-07,BE01,Artikel_011,28,31
2024-04-07,BE02,Artikel_018,39,38
2024-04-07,BE02,Artikel_004,31,33
2024-04-07,BE02,Artikel_012,29,28
2024-04-07,BE02,Artikel_011,23,22
2024-04-07,BE02,Artikel_005,37,40
2024-04-07,BE03,Artikel_016,34,29
2024-04-07,BE03,Artikel_013,37,45
2024-04-07,BE03,Artikel_006,36,34
2024-04-07,BE03,Artikel_007,29,30
2024-04-07,BE03,Artikel_001,23,20
2024-04-07,BE04,Artikel_020,24,24
2024-04-07,BE04,Artikel_003,25,25
2024-04-07,BE04,Artikel_004,31,30
2024-04-07,BE04,Artikel_001,40,46
2024-04-07,BE04,Artikel_014,29,28
2024-04-07,BE05,Artikel_007,24,27
2024-04-07,BE05,Artikel_002,29,30
2024-04-07,BE05,Artikel_018,30,31
2024-04-07,BE05,Artikel_014,31,32
2024-04-07,BE05,Artikel_003,38,39
2024-04-07,BE06,Artikel_015,38,42
2024-04-07,BE06,Artikel_003,31,31
2024-04-07,BE06,Artikel_007,30,33
2024-04-07,BE06,Artikel_016,39,43
2024-04-07,BE06,Artikel_012,35,41
2024-04-07,BE07,Artikel_007,27,32
2024-04-07,BE07,Artikel_016,35,40
2024-04-07,BE07,Artikel_005,30,32
2024-04-07,BE07,Artikel_017,24,23
2024-04-07,BE07,Artikel_020,25,27
2024-04-07,BE08,Artikel_010,31,31
2024-04-07,BE08,Artikel_009,22,23
2024-04-07,BE08,Artikel_017,27,26
2024-04-07,BE08,Artikel_020,33,35
2024-04-07,BE08,Artikel_014,33,34
2024-04-07,BE09,Artikel_020,29,34
2024-04-07,BE09,Artikel_014,40,44
2024-04-07,BE09,Artikel_001,36,36
2024-04-07,BE09,Artikel_011,26,23
2024-04-07,BE09,Artikel_002,33,33
2024-04-07,NI00,Artikel_009,20,18
2024-04-07,NI00,Artikel_011,35,35
2024-04-07,NI00,Artikel_018,21,23
2024-04-07,NI00,Artikel_012,27,27
2024-04-07,NI00,Artikel_006,31,32
2024-04-07,NI01,Artikel_018,30,30
2024-04-07,NI01,Artikel_017,27,23
2024-04-07,NI01,Artikel_007,37,46
2024-04-07,NI01,Artikel_001,26,26
2024-04-07,NI01,Artikel_006,28,27
2024-04-07,NI02,Artikel_018,24,27
2024-04-07,NI02,Artikel_015,29,30
2024-04-07,NI02,Artikel_008,23,21
2024-04-07,NI02,Artikel_020,28,29
2024-04-07,NI02,Artikel_017,26,26
2024-04-07,NI03,Artikel_007,41,46
2024-04-07,NI03,Artikel_014,32,36
2024-04-07,NI03,Artikel_009,30,29
2024-04-07,NI03,Artikel_018,29,31
2024-04-07,NI03,Artikel_020,44,46
2024-04-07,NI04,Artikel_011,25,29
2024-04-07,NI04,Artikel_016,29,25
2024-04-07,NI04,Artikel_015,34,29
2024-04-07,NI04,Artikel_005,30,29
2024-04-07,NI04,Artikel_013,34,36
2024-04-07,NI05,Artikel_007,31,35
2024-04-07,NI05,Artikel_002,32,33
2024-04-07,NI05,Artikel_010,34,39
2024-04-07,NI05,Artikel_016,35,33
2024-04-07,NI05,Artikel_003,32,29
2024-04-07,NI06,Artikel_019,34,34
2024-04-07,NI06,Artikel_004,22,26
2024-04-07,NI06,Artikel_020,42,51
2024-04-07,NI06,Artikel_002,40,45
2024-04-07,NI06,Artikel_014,37,30
2024-04-07,NI07,Artikel_013,28,26
2024-04-07,NI07,Artikel_020,24,29
2024-04-07,NI07,Artikel_011,18,21
2024-04-07,NI07,Artikel_015,20,23
2024-04-07,NI07,Artikel_014,32,39
2024-04-07,NI08,Artikel_008,26,24
2024-04-07,NI08,Artikel_014,34,37
2024-04-07,NI08,Artikel_017,28,31
2024-04-07,NI08,Artikel_003,34,34
2024-04-07,NI08,Artikel_009,29,31
2024-04-07,NI09,Artikel_001,26,25
2024-04-07,NI09,Artikel_019,29,32
2024-04-07,NI09,Artikel_018,27,30
2024-04-07,NI09,Artikel_008,27,27
2024-04-07,NI09,Artikel_016,32,40
2024-04-07,PO00,Artikel_006,26,26
2024-04-07,PO00,Artikel_011,35,33
2024-04-07,PO00,Artikel_003,22,24
2024-04-07,PO00,Artikel_020,33,34
2024-04-07,PO00,Artikel_005,30,30
2024-04-07,PO01,Artikel_011,29,28
2024-04-07,PO01,Artikel_007,23,20
2024-04-07,PO01,Artikel_004,28,31
2024-04-07,PO01,Artikel_008,28,25
2024-04-07,PO01,Artikel_010,27,29
2024-04-07,PO02,Artikel_013,37,31
2024-04-07,PO02,Artikel_001,28,31
2024-04-07,PO02,Artikel_010,33,34
2024-04-07,PO02,Artikel_019,30,30
2024-04-07,PO02,Artikel_003,26,21
2024-04-07,PO03,Artikel_006,20,23
2024-04-07,PO03,Artikel_002,33,25
2024-04-07,PO03,Artikel_012,31,33
2024-04-07,PO03,Artikel_013,41,41
2024-04-07,PO03,Artikel_008,35,30
2024-04-07,PO04,Artikel_014,26,29
2024-04-07,PO04,Artikel_008,23,22
2024-04-07,PO04,Artikel_001,20,21
2024-04-07,PO04,Artikel_015,27,30
2024-04-07,PO04,Artikel_013,32,30
2024-04-07,PO05,Artikel_019,30,37
2024-04-07,PO05,Artikel_007,22,22
2024-04-07,PO05,Artikel_008,35,31
2024-04-07,PO05,Artikel_016,27,23
2024-04-07,PO05,Artikel_018,22,23
2024-04-07,PO06,Artikel_015,22,25
2024-04-07,PO06,Artikel_005,35,39
2024-04-07,PO06,Artikel_017,35,38
2024-04-07,PO06,Artikel_011,30,25
2024-04-07,PO06,Artikel_003,35,34
2024-04-07,PO07,Artikel_005,32,37
2024-04-07,PO07,Artikel_012,40,42
2024-04-07,PO07,Artikel_001,27,29
2024-04-07,PO07,Artikel_016,34,32
2024-04-07,PO07,Artikel_019,25,30
2024-04-07,PO08,Artikel_003,26,25
2024-04-07,PO08,Artikel_006,21,24
2024-04-07,PO08,Artikel_004,29,30
2024-04-07,PO08,Artikel_005,26,28
2024-04-07,PO08,Artikel_018,30,30
2024-04-07,PO09,Artikel_006,41,39
2024-04-07,PO09,Artikel_020,27,27
2024-04-07,PO09,Artikel_004,24,26
2024-04-07,PO09,Artikel_019,32,29
2024-04-07,PO09,Artikel_010,33,31
2024-04-07,TS00,Artikel_018,29,31
2024-04-07,TS00,Artikel_013,23,23
2024-04-07,TS00,Artikel_005,25,25
2024-04-07,TS00,Artikel_012,39,41
2024-04-07,TS00,Artikel_020,27,28
2024-04-07,TS01,Artikel_003,35,31
2024-04-07,TS01,Artikel_015,33,38
2024-04-07,TS01,Artikel_017,29,26
2024-04-07,TS01,Artikel_008,19,21
2024-04-07,TS01,Artikel_001,26,28
2024-04-07,TS02,Artikel_018,31,34
2024-04-07,TS02,Artikel_008,23,25
2024-04-07,TS02,Artikel_011,35,35
2024-04-07,TS02,Artikel_010,32,34
2024-04-07,TS02,Artikel_004,36,40
2024-04-07,TS03,Artikel_017,18,18
2024-04-07,TS03,Artikel_019,28,29
2024-04-07,TS03,Artikel_001,30,32
2024-04-07,TS03,Artikel_005,27,17
2024-04-07,TS03,Artikel_002,29,31
2024-04-07,TS04,Artikel_011,34,37
2024-04-07,TS04,Artikel_020,36,38
2024-04-07,TS04,Artikel_008,32,28
2024-04-07,TS04,Artikel_016,34,36
2024-04-07,TS04,Artikel_015,28,31
2024-04-07,TS05,Artikel_017,23,24
2024-04-07,TS05,Artikel_007,22,21
2024-04-07,TS05,Artikel_005,23,27
2024-04-07,TS05,Artikel_006,33,42
2024-04-07,TS05,Artikel_008,26,24
2024-04-07,TS06,Artikel_012,38,32
2024-04-07,TS06,Artikel_014,24,24
2024-04-07,TS06,Artikel_015,36,37
2024-04-07,TS06,Artikel_006,22,23
2024-04-07,TS06,Artikel_020,33,35
2024-04-07,TS07,Artikel_013,27,29
2024-04-07,TS07,Artikel_019,25,22
2024-04-07,TS07,Artikel_012,24,23
2024-04-07,TS07,Artikel_007,26,26
2024-04-07,TS07,Artikel_004,31,31
2024-04-07,TS08,Artikel_008,33,31
2024-04-07,TS08,Artikel_014,33,30
2024-04-07,TS08,Artikel_019,25,25
2024-04-07,TS08,Artikel_020,25,25
2024-04-07,TS08,Artikel_015,34,33
2024-04-07,TS09,Artikel_016,25,25
2024-04-07,TS09,Artikel_006,35,33
2024-04-07,TS09,Artikel_007,33,33
2024-04-07,TS09,Artikel_003,35,38
2024-04-07,TS09,Artikel_020,25,23
2024-04-07,DÄ00,Artikel_005,24,24
2024-04-07,DÄ00,Artikel_017,29,34
2024-04-07,DÄ00,Artikel_006,32,33
2024-04-07,DÄ00,Artikel_016,32,32
2024-04-07,DÄ00,Artikel_015,24,24
2024-04-07,DÄ01,Artikel_002,23,23
2024-04-07,DÄ01,Artikel_020,33,33
2024-04-07,DÄ01,Artikel_019,20,20
2024-04-07,DÄ01,Artikel_003,42,42
2024-04-07,DÄ01,Artikel_007,32,32
2024-04-07,DÄ02,Artikel_012,32,30
2024-04-07,DÄ02,Artikel_007,26,27
2024-04-07,DÄ02,Artikel_001,32,36
2024-04-07,DÄ02,Artikel_019,38,45
2024-04-07,DÄ02,Artikel_003,35,39
2024-04-07,DÄ03,Artikel_006,28,30
2024-04-07,DÄ03,Artikel_018,34,32
2024-04-07,DÄ03,Artikel_009,22,23
2024-04-07,DÄ03,Artikel_007,31,32
2024-04-07,DÄ03,Artikel_003,28,27
2024-04-07,DÄ04,Artikel_017,34,33
2024-04-07,DÄ04,Artikel_006,25,24
2024-04-07,DÄ04,Artikel_008,42,45
2024-04-07,DÄ04,Artikel_002,28,31
2024-04-07,DÄ04,Artikel_012,20,19
2024-04-07,DÄ05,Artikel_013,31,38
2024-04-07,DÄ05,Artikel_016,26,21
2024-04-07,DÄ05,Artikel_012,36,35
2024-04-07,DÄ05,Artikel_019,32,30
2024-04-07,DÄ05,Artikel_002,39,37
2024-04-07,DÄ06,Artikel_015,21,22
2024-04-07,DÄ06,Artikel_002,41,38
2024-04-07,DÄ06,Artikel_017,27,30
2024-04-07,DÄ06,Artikel_020,31,31
2024-04-07,DÄ06,Artikel_005,30,31
2024-04-07,DÄ07,Artikel_019,34,33
2024-04-07,DÄ07,Artikel_018,34,40
2024-04-07,DÄ07,Artikel_010,28,27
2024-04-07,DÄ07,Artikel_006,27,27
2024-04-07,DÄ07,Artikel_007,28,27
2024-04-07,DÄ08,Artikel_001,26,24
2024-04-07,DÄ08,Artikel_010,34,33
2024-04-07,DÄ08,Artikel_018,31,34
2024-04-07,DÄ08,Artikel_007,33,29
2024-04-07,DÄ08,Artikel_004,29,31
2024-04-07,DÄ09,Artikel_013,27,30
2024-04-07,DÄ09,Artikel_003,20,19
2024-04-07,DÄ09,Artikel_001,27,28
2024-04-07,DÄ09,Artikel_009,26,25
2024-04-07,DÄ09,Artikel_008,34,38
2024-04-07,LU00,Artikel_001,28,31
2024-04-07,LU00,Artikel_015,32,33
2024-04-07,LU00,Artikel_010,33,39
2024-04-07,LU00,Artikel_016,30,33
2024-04-07,LU00,Artikel_017,34,36
2024-04-07,LU01,Artikel_007,41,42
2024-04-07,LU01,Artikel_003,30,33
2024-04-07,LU01,Artikel_017,24,27
2024-04-07,LU01,Artikel_011,29,29
2024-04-07,LU01,Artikel_013,33,33
2024-04-07,LU02,Artikel_015,22,23
2024-04-07,LU02,Artikel_013,34,34
2024-04-07,LU02,Artikel_014,31,33
2024-04-07,LU02,Artikel_007,31,33
2024-04-07,LU02,Artikel_010,25,23
2024-04-07,LU03,Artikel_015,26,28
2024-04-07,LU03,Artikel_005,25,26
2024-04-07,LU03,Artikel_004,33,35
2024-04-07,LU03,Artikel_003,30,30
2024-04-07,LU03,Artikel_016,21,22
2024-04-07,LU04,Artikel_009,24,27
2024-04-07,LU04,Artikel_003,28,30
2024-04-07,LU04,Artikel_017,25,27
2024-04-07,LU04,Artikel_015,29,27
2024-04-07,LU04,Artikel_016,34,37
2024-04-07,LU05,Artikel_005,27,28
2024-04-07,LU05,Artikel_017,34,34
2024-04-07,LU05,Artikel_002,29,27
2024-04-07,LU05,Artikel_006,34,37
2024-04-07,LU05,Artikel_008,23,24
2024-04-07,LU06,Artikel_009,31,26
2024-04-07,LU06,Artikel_011,26,25
2024-04-07,LU06,Artikel_015,29,30
2024-04-07,LU06,Artikel_016,33,38
2024-04-07,LU06,Artikel_001,31,31
2024-04-07,LU07,Artikel_007,25,26
2024-04-07,LU07,Artikel_014,30,33
2024-04-07,LU07,Artikel_012,27,24
2024-04-07,LU07,Artikel_016,29,30
2024-04-07,LU07,Artikel_013,23,21
2024-04-07,LU08,Artikel_003,40,38
2024-04-07,LU08,Artikel_001,27,27
2024-04-07,LU08,Artikel_004,28,32
2024-04-07,LU08,Artikel_006,39,35
2024-04-07,LU08,Artikel_013,24,25
2024-04-07,LU09,Artikel_006,29,33
2024-04-07,LU09,Artikel_020,29,30
2024-04-07,LU09,Artikel_016,25,24
2024-04-07,LU09,Artikel_018,37,34
2024-04-07,LU09,Artikel_012,35,34
2024-04-08,DE00,Artikel_019,29,31
2024-04-08,DE00,Artikel_012,30,31
2024-04-08,DE00,Artikel_005,30,28
2024-04-08,DE00,Artikel_010,31,30
2024-04-08,DE00,Artikel_004,28,29
2024-04-08,DE01,Artikel_002,32,35
2024-04-08,DE01,Artikel_004,31,34
2024-04-08,DE01,Artikel_008,31,34
2024-04-08,DE01,Artikel_011,22,20
2024-04-08,DE01,Artikel_016,33,31
2024-04-08,DE02,Artikel_019,28,32
2024-04-08,DE02,Artikel_008,38,39
2024-04-08,DE02,Artikel_015,38,40
2024-04-08,DE02,Artikel_007,31,35
2024-04-08,DE02,Artikel_018,37,44
2024-04-08,DE03,Artikel_002,18,16
2024-04-08,DE03,Artikel_015,37,41
2024-04-08,DE03,Artikel_017,29,30
2024-04-08,DE03,Artikel_007,29,33
2024-04-08,DE03,Artikel_004,29,31
2024-04-08,DE04,Artikel_012,30,35
2024-04-08,DE04,Artikel_019,31,35
2024-04-08,DE04,Artikel_006,24,27
2024-04-08,DE04,Artikel_017,26,24
2024-04-08,DE04,Artikel_014,30,34
2024-04-08,DE05,Artikel_003,32,33
2024-04-08,DE05,Artikel_008,29,29
2024-04-08,DE05,Artikel_020,19,20
2024-04-08,DE05,Artikel_010,29,26
2024-04-08,DE05,Artikel_002,30,33
2024-04-08,DE06,Artikel_014,36,39
2024-04-08,DE06,Artikel_015,24,23
2024-04-08,DE06,Artikel_017,27,27
2024-04-08,DE06,Artikel_004,39,40
2024-04-08,DE06,Artikel_002,20,22
2024-04-08,DE07,Artikel_019,33,34
2024-04-08,DE07,Artikel_001,28,28
2024-04-08,DE07,Artikel_011,24,26
2024-04-08,DE07,Artikel_008,31,30
2024-04-08,DE07,Artikel_009,36,39
2024-04-08,DE08,Artikel_010,29,33
2024-04-08,DE08,Artikel_014,31,33
2024-04-08,DE08,Artikel_008,16,15
2024-04-08,DE08,Artikel_007,27,26
2024-04-08,DE08,Artikel_003,29,30
2024-04-08,DE09,Artikel_005,31,31
2024-04-08,DE09,Artikel_004,32,39
2024-04-08,DE09,Artikel_007,29,27
2024-04-08,DE09,Artikel_001,24,25
2024-04-08,DE09,Artikel_020,40,43
2024-04-08,ÖS00,Artikel_015,26,25
2024-04-08,ÖS00,Artikel_004,35,39
2024-04-08,ÖS00,Artikel_003,28,32
2024-04-08,ÖS00,Artikel_013,39,48
2024-04-08,ÖS00,Artikel_002,28,29
2024-04-08,ÖS01,Artikel_001,42,38
2024-04-08,ÖS01,Artikel_018,36,35
2024-04-08,ÖS01,Artikel_012,30,29
2024-04-08,ÖS01,Artikel_006,25,26
2024-04-08,ÖS01,Artikel_019,33,34
2024-04-08,ÖS02,Artikel_005,24,24
2024-04-08,ÖS02,Artikel_006,25,21
2024-04-08,ÖS02,Artikel_012,25,28
2024-04-08,ÖS02,Artikel_008,28,33
2024-04-08,ÖS02,Artikel_002,46,48
2024-04-08,ÖS03,Artikel_016,21,18
2024-04-08,ÖS03,Artikel_020,31,34
2024-04-08,ÖS03,Artikel_015,44,37
2024-04-08,ÖS03,Artikel_018,32,33
2024-04-08,ÖS03,Artikel_011,22,21
2024-04-08,ÖS04,Artikel_005,24,22
2024-04-08,ÖS04,Artikel_001,33,36
2024-04-08,ÖS04,Artikel_002,32,31
2024-04-08,ÖS04,Artikel_013,22,22
2024-04-08,ÖS04,Artikel_014,41,46
2024-04-08,ÖS05,Artikel_003,26,29
2024-04-08,ÖS05,Artikel_014,25,25
2024-04-08,ÖS05,Artikel_011,39,40
2024-04-08,ÖS05,Artikel_018,31,29
2024-04-08,ÖS05,Artikel_015,27,28
2024-04-08,ÖS06,Artikel_005,28,34
2024-04-08,ÖS06,Artikel_004,30,33
2024-04-08,ÖS06,Artikel_010,28,31
2024-04-08,ÖS06,Artikel_020,34,32
2024-04-08,ÖS06,Artikel_009,27,28
2024-04-08,ÖS07,Artikel_014,30,31
2024-04-08,ÖS07,Artikel_003,36,38
2024-04-08,ÖS07,Artikel_008,31,30
2024-04-08,ÖS07,Artikel_012,27,28
2024-04-08,ÖS07,Artikel_005,31,31
2024-04-08,ÖS08,Artikel_005,30,34
2024-04-08,ÖS08,Artikel_009,33,35
2024-04-08,ÖS08,Artikel_002,27,27
2024-04-08,ÖS08,Artikel_003,29,33
2024-04-08,ÖS08,Artikel_016,28,28
2024-04-08,ÖS09,Artikel_011,17,16
2024-04-08,ÖS09,Artikel_003,36,39
2024-04-08,ÖS09,Artikel_006,25,26
2024-04-08,ÖS09,Artikel_012,25,27
2024-04-08,ÖS09,Artikel_002,34,33
2024-04-08,SC00,Artikel_013,27,26
2024-04-08,SC00,Artikel_011,34,44
2024-04-08,SC00,Artikel_016,27,26
2024-04-08,SC00,Artikel_018,21,20
2024-04-08,SC00,Artikel_014,15,14
2024-04-08,SC01,Artikel_014,33,38
2024-04-08,SC01,Artikel_015,24,26
2024-04-08,SC01,Artikel_016,34,31
2024-04-08,SC01,Artikel_001,31,35
2024-04-08,SC01,Artikel_020,35,35
2024-04-08,SC02,Artikel_004,32,35
2024-04-08,SC02,Artikel_008,37,39
2024-04-08,SC02,Artikel_013,26,24
2024-04-08,SC02,Artikel_006,31,32
2024-04-08,SC02,Artikel_011,27,26
2024-04-08,SC03,Artikel_018,30,30
2024-04-08,SC03,Artikel_015,31,37
2024-04-08,SC03,Artikel_001,31,36
